wavenumber;PC2
3215,263;0,004078602
3213,334;0,002890955
3211,405;0,000955386
3209,477;0,000911459
3207,548;0,001664773
3205,619;0,002299393
3203,69;0,003845373
3201,761;0,004688878
3199,833;0,002897524
3197,904;0,00077575
3195,975;0,000212389
3194,046;-0,000473737
3192,118;-0,000808388
3190,189;0,000494227
3188,26;0,000854953
3186,331;-0,000814985
3184,402;-0,001704716
3182,474;-0,001542132
3180,545;-0,002587975
3178,616;-0,004070855
3176,687;-0,004449544
3174,759;-0,004740387
3172,83;-0,005856013
3170,901;-0,006828017
3168,972;-0,006218686
3167,044;-0,004582549
3165,115;-0,003454671
3163,186;-0,003299293
3161,257;-0,003907352
3159,328;-0,004905677
3157,4;-0,006923204
3155,471;-0,008906963
3153,542;-0,008143729
3151,613;-0,006617554
3149,685;-0,00665242
3147,756;-0,006551541
3145,827;-0,006655215
3143,898;-0,007844192
3141,969;-0,008713297
3140,041;-0,009164525
3138,112;-0,009786362
3136,183;-0,010205819
3134,254;-0,010556021
3132,326;-0,011131925
3130,397;-0,011399185
3128,468;-0,011346814
3126,539;-0,011241163
3124,611;-0,010717018
3122,682;-0,010124187
3120,753;-0,010441377
3118,824;-0,011295465
3116,895;-0,011049422
3114,967;-0,009732412
3113,038;-0,009217537
3111,109;-0,009757957
3109,18;-0,009719899
3107,252;-0,008748368
3105,323;-0,00873304
3103,394;-0,010430543
3101,465;-0,012652718
3099,537;-0,014537189
3097,608;-0,014929546
3095,679;-0,012976211
3093,75;-0,010025594
3091,821;-0,007587968
3089,893;-0,005867666
3087,964;-0,005806431
3086,035;-0,00745563
3084,106;-0,008169695
3082,178;-0,007308394
3080,249;-0,007372434
3078,32;-0,009543004
3076,391;-0,011844131
3074,462;-0,011819558
3072,534;-0,010153322
3070,605;-0,00887467
3068,676;-0,008375715
3066,747;-0,008881931
3064,819;-0,009983794
3062,89;-0,009608802
3060,961;-0,007588616
3059,032;-0,006117245
3057,104;-0,00617219
3055,175;-0,007255218
3053,246;-0,008657776
3051,317;-0,009763968
3049,388;-0,009966679
3047,46;-0,008930327
3045,531;-0,007528951
3043,602;-0,007444267
3041,673;-0,009257598
3039,745;-0,010861311
3037,816;-0,010191317
3035,887;-0,008975971
3033,958;-0,009257148
3032,029;-0,009468443
3030,101;-0,007994319
3028,172;-0,005867987
3026,243;-0,003894894
3024,314;-0,001534207
3022,386;0,001478789
3020,457;0,004527212
3018,528;0,0078259
3016,599;0,012713707
3014,671;0,018458434
3012,742;0,023151619
3010,813;0,025861382
3008,884;0,025620476
3006,955;0,022806525
3005,027;0,019030208
3003,098;0,015232046
3001,169;0,012181935
2999,24;0,010111835
2997,312;0,008358571
2995,383;0,006798223
2993,454;0,005513845
2991,525;0,00393339
2989,597;0,00268426
2987,668;0,003177475
2985,739;0,004601655
2983,81;0,005830094
2981,881;0,007838665
2979,953;0,010948489
2978,024;0,014428711
2976,095;0,018581855
2974,166;0,022926367
2972,238;0,026442632
2970,309;0,030768568
2968,38;0,038075475
2966,451;0,047507352
2964,522;0,055955016
2962,594;0,061159834
2960,665;0,064108976
2958,736;0,067201339
2956,807;0,07071171
2954,879;0,072739014
2952,95;0,071679149
2951,021;0,06892952
2949,092;0,067540437
2947,164;0,068584346
2945,235;0,071978493
2943,306;0,077963211
2941,377;0,086307982
2939,448;0,096208573
2937,52;0,10685444
2935,591;0,117608481
2933,662;0,128104489
2931,733;0,138312696
2929,805;0,147192509
2927,876;0,15342852
2925,947;0,156871394
2924,018;0,157080487
2922,089;0,153839572
2920,161;0,147305843
2918,232;0,137504831
2916,303;0,125604185
2914,374;0,113527218
2912,446;0,103046978
2910,517;0,094252134
2908,588;0,085492749
2906,659;0,076992571
2904,731;0,070817875
2902,802;0,066815772
2900,873;0,063242247
2898,944;0,059089477
2897,015;0,053382895
2895,087;0,047134188
2893,158;0,042942523
2891,229;0,04055323
2889,3;0,038377677
2887,372;0,035965104
2885,443;0,033061313
2883,514;0,030257558
2881,585;0,029233606
2879,657;0,030376488
2877,728;0,032417329
2875,799;0,034941
2873,87;0,037705007
2871,941;0,039344348
2870,013;0,040150743
2868,084;0,042492613
2866,155;0,046928477
2864,226;0,052463817
2862,298;0,059494633
2860,369;0,068220059
2858,44;0,077836302
2856,511;0,086930766
2854,582;0,092332663
2852,654;0,091508042
2850,725;0,084135733
2848,796;0,071522024
2846,867;0,05765424
2844,939;0,046475371
2843,01;0,03857153
2841,081;0,032772823
2839,152;0,028222754
2837,224;0,024897492
2835,295;0,022601705
2833,366;0,0203707
2831,437;0,01825111
2829,508;0,016835702
2827,58;0,015332204
2825,651;0,013367504
2823,722;0,011710306
2821,793;0,010479969
2819,865;0,00966881
2817,936;0,009191857
2816,007;0,008392617
2814,078;0,007644644
2812,149;0,007516741
2810,221;0,007394438
2808,292;0,007176379
2806,363;0,007060359
2804,434;0,00686543
2802,506;0,006960803
2800,577;0,007255661
2798,648;0,007103602
2796,719;0,006598401
2794,791;0,005921602
2792,862;0,005236161
2790,933;0,00505449
2789,004;0,005346991
2787,075;0,005355722
2785,147;0,004463137
2783,218;0,00328097
2781,289;0,002871988
2779,36;0,002806955
2777,432;0,002225311
2775,503;0,001343278
2773,574;0,001124123
2771,645;0,002116436
2769,717;0,002928398
2767,788;0,002243098
2765,859;0,000949438
2763,93;2,38E-05
2762,001;-0,000159663
2760,073;0,000696371
2758,144;0,001738971
2756,215;0,001856098
2754,286;0,001295768
2752,358;0,000593889
2750,429;-0,000241042
2748,5;-0,000854891
2746,571;-0,000811693
2744,642;-0,000558914
2742,714;-0,00077615
2740,785;-0,001380631
2738,856;-0,001996678
2736,927;-0,002358582
2734,999;-0,002516309
2733,07;-0,002837532
2731,141;-0,002913272
2729,212;-0,002436314
2727,284;-0,002331395
2725,355;-0,00279769
2723,426;-0,002977738
2721,497;-0,002689992
2719,568;-0,002390293
2717,64;-0,002551197
2715,711;-0,003050191
2713,782;-0,002828563
2711,853;-0,001861476
2709,925;-0,001656168
2707,996;-0,002315956
2706,067;-0,00299082
2704,138;-0,003919114
2702,209;-0,004647014
2700,281;-0,004418216
2698,352;-0,004429326
2696,423;-0,00534805
2694,494;-0,005607072
2692,566;-0,004556944
2690,637;-0,003453214
2688,708;-0,002814714
2686,779;-0,002231206
2684,851;-0,001991346
2682,922;-0,002507446
2680,993;-0,00333201
2679,064;-0,003775178
2677,135;-0,003694188
2675,207;-0,003332502
2673,278;-0,003087979
2671,349;-0,003347452
2669,42;-0,00374659
2667,492;-0,003712453
2665,563;-0,003461919
2663,634;-0,002961814
2661,705;-0,001669957
2659,777;-0,000433099
2657,848;-0,000728657
2655,919;-0,001762967
2653,99;-0,001629464
2652,061;-0,000258765
2650,133;0,000555934
2648,204;-0,000329281
2646,275;-0,001255721
2644,346;-0,000675184
2642,418;6,29E-05
2640,489;-0,000333157
2638,56;-0,001061082
2636,631;-0,000815872
2634,702;0,00035398
2632,774;0,000988668
2630,845;0,000566749
2628,916;-5,50E-05
2626,987;-0,001066018
2625,059;-0,002631073
2623,13;-0,003556651
2621,201;-0,003644052
2619,272;-0,003146658
2617,344;-0,001962602
2615,415;-0,000975226
2613,486;-0,000747209
2611,557;-0,000819399
2609,628;-0,001486796
2607,7;-0,003107429
2605,771;-0,003693372
2603,842;-0,001841314
2601,913;-7,12E-05
2599,985;-0,000375468
2598,056;-0,00136221
2596,127;-0,002037189
2594,198;-0,002374711
2592,269;-0,001628119
2590,341;-0,000577378
2588,412;-0,001157701
2586,483;-0,003489408
2584,554;-0,006787564
2582,626;-0,009719523
2580,697;-0,009502247
2578,768;-0,00568763
2576,839;-0,003268497
2574,911;-0,005597292
2572,982;-0,00930277
2571,053;-0,010825822
2569,124;-0,00916843
2567,195;-0,004550878
2565,267;-0,000698917
2563,338;-0,00067312
2561,409;-0,00222497
2559,48;-0,003881918
2557,552;-0,006123211
2555,623;-0,007009245
2553,694;-0,0054814
2551,765;-0,003036989
2549,837;-0,001161278
2547,908;-0,000452074
2545,979;-0,00053201
2544,05;-0,001481708
2542,121;-0,003439941
2540,193;-0,00470372
2538,264;-0,004368606
2536,335;-0,004693749
2534,406;-0,006480018
2532,478;-0,007705573
2530,549;-0,007353113
2528,62;-0,005386815
2526,691;-0,003255421
2524,762;-0,002563642
2522,834;-0,002294677
2520,905;-0,001475055
2518,976;-0,000403143
2517,047;0,000194161
2515,119;-0,000313219
2513,19;-0,000865802
2511,261;-0,000625691
2509,332;-0,001044564
2507,404;-0,001688462
2505,475;-0,000967102
2503,546;-0,001394428
2501,617;-0,003975215
1799,544;-0,013482651
1797,615;-0,01325462
1795,687;-0,011593472
1793,758;-0,010136574
1791,829;-0,010218964
1789,9;-0,01051247
1787,972;-0,009954281
1786,043;-0,00940017
1784,114;-0,008909765
1782,185;-0,008379304
1780,256;-0,00834456
1778,328;-0,008443625
1776,399;-0,008336235
1774,47;-0,008526631
1772,541;-0,009151151
1770,613;-0,008760744
1768,684;-0,007111304
1766,755;-0,004848385
1764,826;-0,001946932
1762,898;0,001824985
1760,969;0,00706502
1759,04;0,014028408
1757,111;0,023761078
1755,182;0,035774118
1753,254;0,048572428
1751,325;0,063230146
1749,396;0,078097513
1747,467;0,088963261
1745,539;0,095502345
1743,61;0,098115941
1741,681;0,096474675
1739,752;0,090747226
1737,824;0,084436034
1735,895;0,078197434
1733,966;0,0679543
1732,037;0,058436158
1730,108;0,05236701
1728,18;0,046624251
1726,251;0,042049612
1724,322;0,038715121
1722,393;0,036858462
1720,465;0,036298515
1718,536;0,034326129
1716,607;0,028962644
1714,678;0,025393284
1712,749;0,024696303
1710,821;0,024424762
1708,892;0,023989146
1706,963;0,023146618
1705,034;0,021950286
1703,106;0,02147643
1701,177;0,021051327
1699,248;0,020323755
1697,319;0,021047117
1695,391;0,022278267
1693,462;0,02394468
1691,533;0,026085283
1689,604;0,028134352
1687,675;0,030025336
1685,747;0,031376337
1683,818;0,031453092
1681,889;0,032455972
1679,96;0,034658007
1678,032;0,036528659
1676,103;0,037170705
1674,174;0,037345074
1672,245;0,038714502
1670,316;0,039905329
1668,388;0,040381895
1666,459;0,042167897
1664,53;0,044278292
1662,601;0,045818906
1660,673;0,048161885
1658,744;0,051335624
1656,815;0,054310372
1654,886;0,056026928
1652,958;0,052626192
1651,029;0,04972121
1649,1;0,049528608
1647,171;0,04685143
1645,242;0,043455116
1643,314;0,042627564
1641,385;0,042124893
1639,456;0,041357152
1637,527;0,038789011
1635,599;0,030878439
1633,67;0,024275145
1631,741;0,021438185
1629,812;0,017210975
1627,884;0,009903122
1625,955;0,001690237
1624,026;-0,008081285
1622,097;-0,018917051
1620,168;-0,025718353
1618,24;-0,032122856
1616,311;-0,042850556
1614,382;-0,049735777
1612,453;-0,051463122
1610,525;-0,053350656
1608,596;-0,0563796
1606,667;-0,058372816
1604,738;-0,058771669
1602,809;-0,058340351
1600,881;-0,056921444
1598,952;-0,054468733
1597,023;-0,051705984
1595,094;-0,049136834
1593,166;-0,046496781
1591,237;-0,043487206
1589,308;-0,040366966
1587,379;-0,037450441
1585,451;-0,034657199
1583,522;-0,03205696
1581,593;-0,029474252
1579,664;-0,026402265
1577,735;-0,023636927
1575,807;-0,022544924
1573,878;-0,021002848
1571,949;-0,018023326
1570,02;-0,015049541
1568,092;-0,012466007
1566,163;-0,00941646
1564,234;-0,005936202
1562,305;-0,002544295
1560,376;0,000516561
1558,448;0,00403488
1556,519;0,008590909
1554,59;0,013351044
1552,661;0,017911191
1550,733;0,0222776
1548,804;0,026503139
1546,875;0,030427843
1544,946;0,034032675
1543,018;0,03676196
1541,089;0,037397995
1539,16;0,036496207
1537,231;0,037761116
1535,302;0,039138734
1533,374;0,038179353
1531,445;0,036403885
1529,516;0,035741652
1527,587;0,034203618
1525,659;0,0309693
1523,73;0,02666124
1521,801;0,018019378
1519,872;0,008490915
1517,944;0,0034554
1516,015;0,000564358
1514,086;0,000294104
1512,157;0,001728685
1510,228;0,002877563
1508,3;0,002287825
1506,371;-0,000591815
1504,442;-0,000857204
1502,513;0,000483914
1500,585;0,001024457
1498,656;3,56E-05
1496,727;-0,002085964
1494,798;-0,002886942
1492,869;-0,002092508
1490,941;-0,001785351
1489,012;-0,003052437
1487,083;-0,003876254
1485,154;-0,003625971
1483,226;-0,003522286
1481,297;-0,003805756
1479,368;-0,00371105
1477,439;-0,003093127
1475,511;-0,002723338
1473,582;-0,003016139
1471,653;-0,001994867
1469,724;0,001654588
1467,795;0,005321838
1465,867;0,006895575
1463,938;0,006349556
1462,009;0,006202731
1460,08;0,006362085
1458,152;0,004267422
1456,223;3,38E-05
1454,294;-0,000796761
1452,365;-0,0002983
1450,436;-0,000259765
1448,508;-0,000915933
1446,579;-0,001324922
1444,65;-0,000459712
1442,721;0,001097243
1440,793;0,002640277
1438,864;0,003481965
1436,935;0,002620088
1435,006;0,001469026
1433,078;0,001607511
1431,149;0,001585496
1429,22;0,00118674
1427,291;0,00159883
1425,362;0,002486037
1423,434;0,00339118
1421,505;0,004554544
1419,576;0,005237448
1417,647;0,00547597
1415,719;0,00679103
1413,79;0,008326946
1411,861;0,008996868
1409,932;0,00918705
1408,004;0,009752907
1406,075;0,01074214
1404,146;0,012033457
1402,217;0,013560363
1400,288;0,014527554
1398,36;0,014482531
1396,431;0,014032112
1394,502;0,013391864
1392,573;0,013065548
1390,645;0,013026306
1388,716;0,012108505
1386,787;0,010178675
1384,858;0,008848521
1382,929;0,008406362
1381,001;0,008120636
1379,072;0,007772637
1377,143;0,007326506
1375,214;0,006460143
1373,286;0,005212752
1371,357;0,004165404
1369,428;0,003017629
1367,499;0,001796193
1365,571;0,000958338
1363,642;-0,000178581
1361,713;-0,001591456
1359,784;-0,002144451
1357,855;-0,002111035
1355,927;-0,001901736
1353,998;-0,001406672
1352,069;-0,000652412
1350,14;0,000277614
1348,212;0,001450285
1346,283;0,00283455
1344,354;0,004143269
1342,425;0,004917315
1340,496;0,004723064
1338,568;0,003856934
1336,639;0,003278145
1334,71;0,002909317
1332,781;0,002117964
1330,853;0,00088536
1328,924;-0,000503687
1326,995;-0,002166221
1325,066;-0,004586965
1323,138;-0,008104574
1321,209;-0,012694636
1319,28;-0,01772931
1317,351;-0,021050348
1315,422;-0,020561753
1313,494;-0,01662672
1311,565;-0,011238264
1309,636;-0,006246663
1307,707;-0,002314687
1305,779;0,000702829
1303,85;0,00300811
1301,921;0,004599026
1299,992;0,005504242
1298,064;0,00600426
1296,135;0,006318785
1294,206;0,006448239
1292,277;0,006451179
1290,348;0,006427443
1288,42;0,006431966
1286,491;0,00653923
1284,562;0,006776304
1282,633;0,007109446
1280,705;0,007404771
1278,776;0,007425256
1276,847;0,007095005
1274,918;0,006580642
1272,989;0,00611499
1271,061;0,005878551
1269,132;0,005938008
1267,203;0,006223358
1265,274;0,006557269
1263,346;0,006725641
1261,417;0,006614523
1259,488;0,006477769
1257,559;0,00647509
1255,631;0,00623826
1253,702;0,005747315
1251,773;0,005380553
1249,844;0,005224055
1247,915;0,00529471
1245,987;0,005679807
1244,058;0,006214014
1242,129;0,006528309
1240,2;0,006576467
1238,272;0,006706075
1236,343;0,007187355
1234,414;0,008101567
1232,485;0,00942198
1230,556;0,010967581
1228,628;0,012452255
1226,699;0,013521131
1224,77;0,014088218
1222,841;0,014645228
1220,913;0,015351831
1218,984;0,015873025
1217,055;0,016411854
1215,126;0,017232662
1213,198;0,018062707
1211,269;0,018596345
1209,34;0,018831753
1207,411;0,018974462
1205,482;0,019155947
1203,554;0,019462129
1201,625;0,019767439
1199,696;0,019899503
1197,767;0,020252784
1195,839;0,021185071
1193,91;0,022419609
1191,981;0,023702887
1190,052;0,025207103
1188,124;0,02698874
1186,195;0,028638105
1184,266;0,029849881
1182,337;0,030572406
1180,408;0,030544432
1178,48;0,029705778
1176,551;0,028296091
1174,622;0,026338063
1172,693;0,024113094
1170,765;0,022028975
1168,836;0,020039363
1166,907;0,01827541
1164,978;0,017006158
1163,049;0,016018171
1161,121;0,015024264
1159,192;0,014180193
1157,263;0,013551212
1155,334;0,012666245
1153,406;0,011367977
1151,477;0,010122183
1149,548;0,009303394
1147,619;0,009148734
1145,691;0,009862562
1143,762;0,011097968
1141,833;0,012130689
1139,904;0,01298856
1137,975;0,014171557
1136,047;0,015358261
1134,118;0,015786166
1132,189;0,015217817
1130,26;0,014076188
1128,332;0,013054645
1126,403;0,012392382
1124,474;0,011988202
1122,545;0,011844866
1120,616;0,01175782
1118,688;0,011327372
1116,759;0,010504251
1114,83;0,009660936
1112,901;0,009104974
1110,973;0,009109854
1109,044;0,009853233
1107,115;0,01086699
1105,186;0,011792472
1103,258;0,012881509
1101,329;0,014045343
1099,4;0,014611076
1097,471;0,014073912
1095,542;0,012920875
1093,614;0,012261022
1091,685;0,012329661
1089,756;0,012416213
1087,827;0,011930222
1085,899;0,010625285
1083,97;0,009018024
1082,041;0,008030934
1080,112;0,00715032
1078,184;0,005516378
1076,255;0,003911738
1074,326;0,002891726
1072,397;0,002049026
1070,468;0,001903487
1068,54;0,002997472
1066,611;0,00452398
1064,682;0,005867719
1062,753;0,00695706
1060,825;0,007471632
1058,896;0,007597457
1056,967;0,007702324
1055,038;0,007458281
1053,109;0,006842417
1051,181;0,006433318
1049,252;0,005873631
1047,323;0,004093699
1045,394;0,001307899
1043,466;-0,001412963
1041,537;-0,00362202
1039,608;-0,005307314
1037,679;-0,006869653
1035,751;-0,008861613
1033,822;-0,011207711
1031,893;-0,013510476
1029,964;-0,015333591
1028,035;-0,016673958
1026,107;-0,018149369
1024,178;-0,019613637
1022,249;-0,020506053
1020,32;-0,020993578
1018,392;-0,021151588
1016,463;-0,021031488
1014,534;-0,020903453
1012,605;-0,020512391
1010,676;-0,019828056
1008,748;-0,019725393
1006,819;-0,020922912
1004,89;-0,022951835
1002,961;-0,02486826
1001,033;-0,026723112
999,104;-0,028768223
997,175;-0,030317202
995,246;-0,030819883
993,318;-0,030470984
991,389;-0,029653697
989,46;-0,02829937
987,531;-0,026049347
985,602;-0,023034229
983,674;-0,019340499
981,745;-0,015075237
979,816;-0,011189101
977,887;-0,008248091
975,959;-0,005783999
974,03;-0,0036657
972,101;-0,002021425
970,172;-0,000332396
968,244;0,001463377
966,315;0,002675715
964,386;0,003118075
962,457;0,002762209
960,528;0,00152172
958,6;-0,000253453
956,671;-0,002146287
954,742;-0,003756895
952,813;-0,005012509
950,885;-0,00626586
948,956;-0,007438822
947,027;-0,008471548
945,098;-0,009635901
943,169;-0,010451842
941,241;-0,010442813
939,312;-0,009992805
